VTX, IDX, in_ATTRIBUTE0.x, in_ATTRIBUTE0.y, in_ATTRIBUTE0.z, in_ATTRIBUTE1.x, in_ATTRIBUTE1.y, in_ATTRIBUTE1.z, in_ATTRIBUTE1.w, in_ATTRIBUTE2.x, in_ATTRIBUTE2.y, in_ATTRIBUTE2.z, in_ATTRIBUTE2.w, in_ATTRIBUTE3.x, in_ATTRIBUTE3.y, in_ATTRIBUTE3.z, in_ATTRIBUTE3.w, in_ATTRIBUTE4.x, in_ATTRIBUTE4.y, in_ATTRIBUTE4.z, in_ATTRIBUTE4.w, in_ATTRIBUTE5.x, in_ATTRIBUTE5.y, in_ATTRIBUTE13.x, in_ATTRIBUTE13.y, in_ATTRIBUTE13.z, in_ATTRIBUTE13.w
2496, 11925,  6.65451,  8.45612,  160.59079,  0.21176,  0.8902,  0.38431,  0.50196,  0.89412,  0.80,  0.54118,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.15393,  0.12683,  1.00,  1.00,  1.00,  1.00
2497, 11927,  6.09918,  9.1284,  162.64876,  0.16471,  0.86667,  0.46275,  0.50196,  0.87059,  0.83137,  0.4902,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.15393,  0.01501,  1.00,  1.00,  1.00,  1.00
2498, 11926,  4.9564,  10.39991,  162.77107,  0.18824,  0.87843,  0.40392,  0.50196,  0.88235,  0.81569,  0.51373,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.35034,  0.00233,  1.00,  1.00,  1.00,  1.00
2499, 11925,  6.65451,  8.45612,  160.59079,  0.21176,  0.8902,  0.38431,  0.50196,  0.89412,  0.80,  0.54118,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.15393,  0.12683,  1.00,  1.00,  1.00,  1.00
2500, 11927,  6.09918,  9.1284,  162.64876,  0.16471,  0.86667,  0.46275,  0.50196,  0.87059,  0.83137,  0.4902,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.15393,  0.01501,  1.00,  1.00,  1.00,  1.00
2501, 11926,  4.9564,  10.39991,  162.77107,  0.18824,  0.87843,  0.40392,  0.50196,  0.88235,  0.81569,  0.51373,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.35034,  0.00233,  1.00,  1.00,  1.00,  1.00
2502, 11928,  5.48015,  9.68864,  162.72318,  0.83137,  0.12549,  0.54118,  0.50196,  0.87059,  0.82745,  0.46667,  1.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.73633,  0.01488,  1.00,  1.00,  1.00,  1.00
2503, 11929,  4.82845,  10.39086,  162.44756,  0.82353,  0.1451,  0.63529,  0.50196,  0.87059,  0.83137,  0.46667,  1.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.6167,  0.01488,  1.00,  1.00,  1.00,  1.00
2504, 11930,  5.19564,  9.76723,  160.14024,  0.83137,  0.12549,  0.53725,  0.50196,  0.87059,  0.83137,  0.49412,  1.00, 0, 1, 0, 0,  0.92941,  0.07059,  0.00,  0.00,  0.6167,  0.10553,  1.00,  1.00,  1.00,  1.00
2505, 11928,  5.48015,  9.68864,  162.72318,  0.83137,  0.12549,  0.54118,  0.50196,  0.87059,  0.82745,  0.46667,  1.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.73633,  0.01488,  1.00,  1.00,  1.00,  1.00
2506, 11929,  4.82845,  10.39086,  162.44756,  0.82353,  0.1451,  0.63529,  0.50196,  0.87059,  0.83137,  0.46667,  1.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.6167,  0.01488,  1.00,  1.00,  1.00,  1.00
2507, 11930,  5.19564,  9.76723,  160.14024,  0.83137,  0.12549,  0.53725,  0.50196,  0.87059,  0.83137,  0.49412,  1.00, 0, 1, 0, 0,  0.92941,  0.07059,  0.00,  0.00,  0.6167,  0.10553,  1.00,  1.00,  1.00,  1.00
2508, 11930,  5.19564,  9.76723,  160.14024,  0.83137,  0.12549,  0.53725,  0.50196,  0.87059,  0.83137,  0.49412,  1.00, 0, 1, 0, 0,  0.92941,  0.07059,  0.00,  0.00,  0.6167,  0.10553,  1.00,  1.00,  1.00,  1.00
2509, 11931,  5.70999,  9.19373,  160.42012,  0.82353,  0.11765,  0.5098,  0.50196,  0.87843,  0.82353,  0.49412,  1.00, 0, 1, 0, 0,  0.92941,  0.07059,  0.00,  0.00,  0.73633,  0.09302,  1.00,  1.00,  1.00,  1.00
2510, 11928,  5.48015,  9.68864,  162.72318,  0.83137,  0.12549,  0.54118,  0.50196,  0.87059,  0.82745,  0.46667,  1.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.73633,  0.01488,  1.00,  1.00,  1.00,  1.00
2511, 11930,  5.19564,  9.76723,  160.14024,  0.83137,  0.12549,  0.53725,  0.50196,  0.87059,  0.83137,  0.49412,  1.00, 0, 1, 0, 0,  0.92941,  0.07059,  0.00,  0.00,  0.6167,  0.10553,  1.00,  1.00,  1.00,  1.00
2512, 11931,  5.70999,  9.19373,  160.42012,  0.82353,  0.11765,  0.5098,  0.50196,  0.87843,  0.82353,  0.49412,  1.00, 0, 1, 0, 0,  0.92941,  0.07059,  0.00,  0.00,  0.73633,  0.09302,  1.00,  1.00,  1.00,  1.00
2513, 11928,  5.48015,  9.68864,  162.72318,  0.83137,  0.12549,  0.54118,  0.50196,  0.87059,  0.82745,  0.46667,  1.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.73633,  0.01488,  1.00,  1.00,  1.00,  1.00
2514, 11931,  5.70999,  9.19373,  160.42012,  0.82353,  0.11765,  0.5098,  0.50196,  0.87843,  0.82353,  0.49412,  1.00, 0, 1, 0, 0,  0.92941,  0.07059,  0.00,  0.00,  0.73633,  0.09302,  1.00,  1.00,  1.00,  1.00
2515, 11930,  5.19564,  9.76723,  160.14024,  0.83137,  0.12549,  0.53725,  0.50196,  0.87059,  0.83137,  0.49412,  1.00, 0, 1, 0, 0,  0.92941,  0.07059,  0.00,  0.00,  0.6167,  0.10553,  1.00,  1.00,  1.00,  1.00
2516, 11932,  5.94615,  9.14469,  157.592,  0.78431,  0.0902,  0.5451,  0.50196,  0.90588,  0.78431,  0.51765,  1.00, 0, 1, 0, 0,  0.75686,  0.24314,  0.00,  0.00,  0.6167,  0.24377,  1.00,  1.00,  1.00,  1.00
2517, 11931,  5.70999,  9.19373,  160.42012,  0.82353,  0.11765,  0.5098,  0.50196,  0.87843,  0.82353,  0.49412,  1.00, 0, 1, 0, 0,  0.92941,  0.07059,  0.00,  0.00,  0.73633,  0.09302,  1.00,  1.00,  1.00,  1.00
2518, 11930,  5.19564,  9.76723,  160.14024,  0.83137,  0.12549,  0.53725,  0.50196,  0.87059,  0.83137,  0.49412,  1.00, 0, 1, 0, 0,  0.92941,  0.07059,  0.00,  0.00,  0.6167,  0.10553,  1.00,  1.00,  1.00,  1.00
2519, 11932,  5.94615,  9.14469,  157.592,  0.78431,  0.0902,  0.5451,  0.50196,  0.90588,  0.78431,  0.51765,  1.00, 0, 1, 0, 0,  0.75686,  0.24314,  0.00,  0.00,  0.6167,  0.24377,  1.00,  1.00,  1.00,  1.00
2520, 11932,  5.94615,  9.14469,  157.592,  0.78431,  0.0902,  0.5451,  0.50196,  0.90588,  0.78431,  0.51765,  1.00, 0, 1, 0, 0,  0.75686,  0.24314,  0.00,  0.00,  0.6167,  0.24377,  1.00,  1.00,  1.00,  1.00
2521, 11933,  6.61696,  8.12465,  157.66895,  0.76863,  0.08235,  0.54902,  0.50196,  0.91373,  0.77255,  0.52941,  1.00, 0, 1, 0, 0,  0.85098,  0.14902,  0.00,  0.00,  0.73633,  0.24695,  1.00,  1.00,  1.00,  1.00
2522, 11931,  5.70999,  9.19373,  160.42012,  0.82353,  0.11765,  0.5098,  0.50196,  0.87843,  0.82353,  0.49412,  1.00, 0, 1, 0, 0,  0.92941,  0.07059,  0.00,  0.00,  0.73633,  0.09302,  1.00,  1.00,  1.00,  1.00
2523, 11932,  5.94615,  9.14469,  157.592,  0.78431,  0.0902,  0.5451,  0.50196,  0.90588,  0.78431,  0.51765,  1.00, 0, 1, 0, 0,  0.75686,  0.24314,  0.00,  0.00,  0.6167,  0.24377,  1.00,  1.00,  1.00,  1.00
2524, 11933,  6.61696,  8.12465,  157.66895,  0.76863,  0.08235,  0.54902,  0.50196,  0.91373,  0.77255,  0.52941,  1.00, 0, 1, 0, 0,  0.85098,  0.14902,  0.00,  0.00,  0.73633,  0.24695,  1.00,  1.00,  1.00,  1.00
2525, 11931,  5.70999,  9.19373,  160.42012,  0.82353,  0.11765,  0.5098,  0.50196,  0.87843,  0.82353,  0.49412,  1.00, 0, 1, 0, 0,  0.92941,  0.07059,  0.00,  0.00,  0.73633,  0.09302,  1.00,  1.00,  1.00,  1.00
2526, 11934,  6.72518,  8.07425,  156.67534,  0.79216,  0.09804,  0.5451,  0.50196,  0.89804,  0.79608,  0.50588,  1.00, 1, 0, 0, 0,  0.5098,  0.4902,  0.00,  0.00,  0.73633,  0.31763,  1.00,  1.00,  1.00,  1.00
2527, 11933,  6.61696,  8.12465,  157.66895,  0.76863,  0.08235,  0.54902,  0.50196,  0.91373,  0.77255,  0.52941,  1.00, 0, 1, 0, 0,  0.85098,  0.14902,  0.00,  0.00,  0.73633,  0.24695,  1.00,  1.00,  1.00,  1.00
2528, 11932,  5.94615,  9.14469,  157.592,  0.78431,  0.0902,  0.5451,  0.50196,  0.90588,  0.78431,  0.51765,  1.00, 0, 1, 0, 0,  0.75686,  0.24314,  0.00,  0.00,  0.6167,  0.24377,  1.00,  1.00,  1.00,  1.00
2529, 11934,  6.72518,  8.07425,  156.67534,  0.79216,  0.09804,  0.5451,  0.50196,  0.89804,  0.79608,  0.50588,  1.00, 1, 0, 0, 0,  0.5098,  0.4902,  0.00,  0.00,  0.73633,  0.31763,  1.00,  1.00,  1.00,  1.00
2530, 11933,  6.61696,  8.12465,  157.66895,  0.76863,  0.08235,  0.54902,  0.50196,  0.91373,  0.77255,  0.52941,  1.00, 0, 1, 0, 0,  0.85098,  0.14902,  0.00,  0.00,  0.73633,  0.24695,  1.00,  1.00,  1.00,  1.00
2531, 11932,  5.94615,  9.14469,  157.592,  0.78431,  0.0902,  0.5451,  0.50196,  0.90588,  0.78431,  0.51765,  1.00, 0, 1, 0, 0,  0.75686,  0.24314,  0.00,  0.00,  0.6167,  0.24377,  1.00,  1.00,  1.00,  1.00
2532, 11932,  5.94615,  9.14469,  157.592,  0.78431,  0.0902,  0.5451,  0.50196,  0.90588,  0.78431,  0.51765,  1.00, 0, 1, 0, 0,  0.75686,  0.24314,  0.00,  0.00,  0.6167,  0.24377,  1.00,  1.00,  1.00,  1.00
2533, 11935,  5.99631,  9.06115,  156.68411,  0.79608,  0.09804,  0.5451,  0.50196,  0.90196,  0.79608,  0.48627,  1.00, 0, 1, 0, 0,  0.63529,  0.36471,  0.00,  0.00,  0.6167,  0.30859,  1.00,  1.00,  1.00,  1.00
2534, 11934,  6.72518,  8.07425,  156.67534,  0.79216,  0.09804,  0.5451,  0.50196,  0.89804,  0.79608,  0.50588,  1.00, 1, 0, 0, 0,  0.5098,  0.4902,  0.00,  0.00,  0.73633,  0.31763,  1.00,  1.00,  1.00,  1.00
2535, 11932,  5.94615,  9.14469,  157.592,  0.78431,  0.0902,  0.5451,  0.50196,  0.90588,  0.78431,  0.51765,  1.00, 0, 1, 0, 0,  0.75686,  0.24314,  0.00,  0.00,  0.6167,  0.24377,  1.00,  1.00,  1.00,  1.00
2536, 11935,  5.99631,  9.06115,  156.68411,  0.79608,  0.09804,  0.5451,  0.50196,  0.90196,  0.79608,  0.48627,  1.00, 0, 1, 0, 0,  0.63529,  0.36471,  0.00,  0.00,  0.6167,  0.30859,  1.00,  1.00,  1.00,  1.00
2537, 11934,  6.72518,  8.07425,  156.67534,  0.79216,  0.09804,  0.5451,  0.50196,  0.89804,  0.79608,  0.50588,  1.00, 1, 0, 0, 0,  0.5098,  0.4902,  0.00,  0.00,  0.73633,  0.31763,  1.00,  1.00,  1.00,  1.00
2538, 11934,  6.72518,  8.07425,  156.67534,  0.79216,  0.09804,  0.5451,  0.50196,  0.89804,  0.79608,  0.50588,  1.00, 1, 0, 0, 0,  0.5098,  0.4902,  0.00,  0.00,  0.73633,  0.31763,  1.00,  1.00,  1.00,  1.00
2539, 11935,  5.99631,  9.06115,  156.68411,  0.79608,  0.09804,  0.5451,  0.50196,  0.90196,  0.79608,  0.48627,  1.00, 0, 1, 0, 0,  0.63529,  0.36471,  0.00,  0.00,  0.6167,  0.30859,  1.00,  1.00,  1.00,  1.00
2540, 11936,  5.92892,  9.08447,  155.75813,  0.81176,  0.1098,  0.5451,  0.50196,  0.88627,  0.81176,  0.49412,  1.00, 0, 1, 0, 0,  0.5098,  0.4902,  0.00,  0.00,  0.6167,  0.37354,  1.00,  1.00,  1.00,  1.00
2541, 11934,  6.72518,  8.07425,  156.67534,  0.79216,  0.09804,  0.5451,  0.50196,  0.89804,  0.79608,  0.50588,  1.00, 1, 0, 0, 0,  0.5098,  0.4902,  0.00,  0.00,  0.73633,  0.31763,  1.00,  1.00,  1.00,  1.00
2542, 11935,  5.99631,  9.06115,  156.68411,  0.79608,  0.09804,  0.5451,  0.50196,  0.90196,  0.79608,  0.48627,  1.00, 0, 1, 0, 0,  0.63529,  0.36471,  0.00,  0.00,  0.6167,  0.30859,  1.00,  1.00,  1.00,  1.00
2543, 11936,  5.92892,  9.08447,  155.75813,  0.81176,  0.1098,  0.5451,  0.50196,  0.88627,  0.81176,  0.49412,  1.00, 0, 1, 0, 0,  0.5098,  0.4902,  0.00,  0.00,  0.6167,  0.37354,  1.00,  1.00,  1.00,  1.00
2544, 11936,  5.92892,  9.08447,  155.75813,  0.81176,  0.1098,  0.5451,  0.50196,  0.88627,  0.81176,  0.49412,  1.00, 0, 1, 0, 0,  0.5098,  0.4902,  0.00,  0.00,  0.6167,  0.37354,  1.00,  1.00,  1.00,  1.00
2545, 11937,  6.67816,  8.19106,  155.6498,  0.81569,  0.11373,  0.53725,  0.50196,  0.88235,  0.81569,  0.50196,  1.00, 0, 1, 0, 0,  0.5451,  0.4549,  0.00,  0.00,  0.73633,  0.38843,  1.00,  1.00,  1.00,  1.00
2546, 11934,  6.72518,  8.07425,  156.67534,  0.79216,  0.09804,  0.5451,  0.50196,  0.89804,  0.79608,  0.50588,  1.00, 1, 0, 0, 0,  0.5098,  0.4902,  0.00,  0.00,  0.73633,  0.31763,  1.00,  1.00,  1.00,  1.00
2547, 11936,  5.92892,  9.08447,  155.75813,  0.81176,  0.1098,  0.5451,  0.50196,  0.88627,  0.81176,  0.49412,  1.00, 0, 1, 0, 0,  0.5098,  0.4902,  0.00,  0.00,  0.6167,  0.37354,  1.00,  1.00,  1.00,  1.00
2548, 11937,  6.67816,  8.19106,  155.6498,  0.81569,  0.11373,  0.53725,  0.50196,  0.88235,  0.81569,  0.50196,  1.00, 0, 1, 0, 0,  0.5451,  0.4549,  0.00,  0.00,  0.73633,  0.38843,  1.00,  1.00,  1.00,  1.00
2549, 11934,  6.72518,  8.07425,  156.67534,  0.79216,  0.09804,  0.5451,  0.50196,  0.89804,  0.79608,  0.50588,  1.00, 1, 0, 0, 0,  0.5098,  0.4902,  0.00,  0.00,  0.73633,  0.31763,  1.00,  1.00,  1.00,  1.00
2550, 11937,  6.67816,  8.19106,  155.6498,  0.81569,  0.11373,  0.53725,  0.50196,  0.88235,  0.81569,  0.50196,  1.00, 0, 1, 0, 0,  0.5451,  0.4549,  0.00,  0.00,  0.73633,  0.38843,  1.00,  1.00,  1.00,  1.00
2551, 11936,  5.92892,  9.08447,  155.75813,  0.81176,  0.1098,  0.5451,  0.50196,  0.88627,  0.81176,  0.49412,  1.00, 0, 1, 0, 0,  0.5098,  0.4902,  0.00,  0.00,  0.6167,  0.37354,  1.00,  1.00,  1.00,  1.00
2552, 11938,  5.81782,  9.21236,  154.54782,  0.81961,  0.11765,  0.53725,  0.50196,  0.88235,  0.81569,  0.4549,  1.00, 1, 0, 0, 0,  0.70196,  0.29804,  0.00,  0.00,  0.6167,  0.45752,  1.00,  1.00,  1.00,  1.00
2553, 11937,  6.67816,  8.19106,  155.6498,  0.81569,  0.11373,  0.53725,  0.50196,  0.88235,  0.81569,  0.50196,  1.00, 0, 1, 0, 0,  0.5451,  0.4549,  0.00,  0.00,  0.73633,  0.38843,  1.00,  1.00,  1.00,  1.00
2554, 11936,  5.92892,  9.08447,  155.75813,  0.81176,  0.1098,  0.5451,  0.50196,  0.88627,  0.81176,  0.49412,  1.00, 0, 1, 0, 0,  0.5098,  0.4902,  0.00,  0.00,  0.6167,  0.37354,  1.00,  1.00,  1.00,  1.00
2555, 11938,  5.81782,  9.21236,  154.54782,  0.81961,  0.11765,  0.53725,  0.50196,  0.88235,  0.81569,  0.4549,  1.00, 1, 0, 0, 0,  0.70196,  0.29804,  0.00,  0.00,  0.6167,  0.45752,  1.00,  1.00,  1.00,  1.00
2556, 11938,  5.81782,  9.21236,  154.54782,  0.81961,  0.11765,  0.53725,  0.50196,  0.88235,  0.81569,  0.4549,  1.00, 1, 0, 0, 0,  0.70196,  0.29804,  0.00,  0.00,  0.6167,  0.45752,  1.00,  1.00,  1.00,  1.00
2557, 11939,  6.4837,  8.36289,  154.31535,  0.80784,  0.1098,  0.54902,  0.50196,  0.8902,  0.80392,  0.43529,  1.00, 1, 0, 0, 0,  0.61569,  0.38431,  0.00,  0.00,  0.73633,  0.47803,  1.00,  1.00,  1.00,  1.00
2558, 11937,  6.67816,  8.19106,  155.6498,  0.81569,  0.11373,  0.53725,  0.50196,  0.88235,  0.81569,  0.50196,  1.00, 0, 1, 0, 0,  0.5451,  0.4549,  0.00,  0.00,  0.73633,  0.38843,  1.00,  1.00,  1.00,  1.00
2559, 11938,  5.81782,  9.21236,  154.54782,  0.81961,  0.11765,  0.53725,  0.50196,  0.88235,  0.81569,  0.4549,  1.00, 1, 0, 0, 0,  0.70196,  0.29804,  0.00,  0.00,  0.6167,  0.45752,  1.00,  1.00,  1.00,  1.00
2560, 11939,  6.4837,  8.36289,  154.31535,  0.80784,  0.1098,  0.54902,  0.50196,  0.8902,  0.80392,  0.43529,  1.00, 1, 0, 0, 0,  0.61569,  0.38431,  0.00,  0.00,  0.73633,  0.47803,  1.00,  1.00,  1.00,  1.00
2561, 11937,  6.67816,  8.19106,  155.6498,  0.81569,  0.11373,  0.53725,  0.50196,  0.88235,  0.81569,  0.50196,  1.00, 0, 1, 0, 0,  0.5451,  0.4549,  0.00,  0.00,  0.73633,  0.38843,  1.00,  1.00,  1.00,  1.00
2562, 11939,  6.4837,  8.36289,  154.31535,  0.80784,  0.1098,  0.54902,  0.50196,  0.8902,  0.80392,  0.43529,  1.00, 1, 0, 0, 0,  0.61569,  0.38431,  0.00,  0.00,  0.73633,  0.47803,  1.00,  1.00,  1.00,  1.00
2563, 11938,  5.81782,  9.21236,  154.54782,  0.81961,  0.11765,  0.53725,  0.50196,  0.88235,  0.81569,  0.4549,  1.00, 1, 0, 0, 0,  0.70196,  0.29804,  0.00,  0.00,  0.6167,  0.45752,  1.00,  1.00,  1.00,  1.00
2564, 11940,  5.58845,  9.12803,  153.1604,  0.81176,  0.11765,  0.57647,  0.50196,  0.87843,  0.78039,  0.34118,  1.00, 1, 0, 0, 0,  0.95294,  0.04706,  0.00,  0.00,  0.6167,  0.54492,  1.00,  1.00,  1.00,  1.00
2565, 11939,  6.4837,  8.36289,  154.31535,  0.80784,  0.1098,  0.54902,  0.50196,  0.8902,  0.80392,  0.43529,  1.00, 1, 0, 0, 0,  0.61569,  0.38431,  0.00,  0.00,  0.73633,  0.47803,  1.00,  1.00,  1.00,  1.00
2566, 11938,  5.81782,  9.21236,  154.54782,  0.81961,  0.11765,  0.53725,  0.50196,  0.88235,  0.81569,  0.4549,  1.00, 1, 0, 0, 0,  0.70196,  0.29804,  0.00,  0.00,  0.6167,  0.45752,  1.00,  1.00,  1.00,  1.00
2567, 11940,  5.58845,  9.12803,  153.1604,  0.81176,  0.11765,  0.57647,  0.50196,  0.87843,  0.78039,  0.34118,  1.00, 1, 0, 0, 0,  0.95294,  0.04706,  0.00,  0.00,  0.6167,  0.54492,  1.00,  1.00,  1.00,  1.00
2568, 11940,  5.58845,  9.12803,  153.1604,  0.81176,  0.11765,  0.57647,  0.50196,  0.87843,  0.78039,  0.34118,  1.00, 1, 0, 0, 0,  0.95294,  0.04706,  0.00,  0.00,  0.6167,  0.54492,  1.00,  1.00,  1.00,  1.00
2569, 11941,  6.16442,  8.19774,  152.98755,  0.80784,  0.11765,  0.59216,  0.50196,  0.88235,  0.76471,  0.31765,  1.00, 1, 0, 0, 0,  0.80784,  0.19216,  0.00,  0.00,  0.73633,  0.56982,  1.00,  1.00,  1.00,  1.00
2570, 11939,  6.4837,  8.36289,  154.31535,  0.80784,  0.1098,  0.54902,  0.50196,  0.8902,  0.80392,  0.43529,  1.00, 1, 0, 0, 0,  0.61569,  0.38431,  0.00,  0.00,  0.73633,  0.47803,  1.00,  1.00,  1.00,  1.00
2571, 11940,  5.58845,  9.12803,  153.1604,  0.81176,  0.11765,  0.57647,  0.50196,  0.87843,  0.78039,  0.34118,  1.00, 1, 0, 0, 0,  0.95294,  0.04706,  0.00,  0.00,  0.6167,  0.54492,  1.00,  1.00,  1.00,  1.00
2572, 11941,  6.16442,  8.19774,  152.98755,  0.80784,  0.11765,  0.59216,  0.50196,  0.88235,  0.76471,  0.31765,  1.00, 1, 0, 0, 0,  0.80784,  0.19216,  0.00,  0.00,  0.73633,  0.56982,  1.00,  1.00,  1.00,  1.00
2573, 11939,  6.4837,  8.36289,  154.31535,  0.80784,  0.1098,  0.54902,  0.50196,  0.8902,  0.80392,  0.43529,  1.00, 1, 0, 0, 0,  0.61569,  0.38431,  0.00,  0.00,  0.73633,  0.47803,  1.00,  1.00,  1.00,  1.00
2574, 11941,  6.16442,  8.19774,  152.98755,  0.80784,  0.11765,  0.59216,  0.50196,  0.88235,  0.76471,  0.31765,  1.00, 1, 0, 0, 0,  0.80784,  0.19216,  0.00,  0.00,  0.73633,  0.56982,  1.00,  1.00,  1.00,  1.00
2575, 11940,  5.58845,  9.12803,  153.1604,  0.81176,  0.11765,  0.57647,  0.50196,  0.87843,  0.78039,  0.34118,  1.00, 1, 0, 0, 0,  0.95294,  0.04706,  0.00,  0.00,  0.6167,  0.54492,  1.00,  1.00,  1.00,  1.00
2576, 11942,  5.11686,  8.5695,  151.68785,  0.82353,  0.12941,  0.58039,  0.50196,  0.84314,  0.73725,  0.22745,  1.00, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.6167,  0.63672,  1.00,  1.00,  1.00,  1.00
2577, 11941,  6.16442,  8.19774,  152.98755,  0.80784,  0.11765,  0.59216,  0.50196,  0.88235,  0.76471,  0.31765,  1.00, 1, 0, 0, 0,  0.80784,  0.19216,  0.00,  0.00,  0.73633,  0.56982,  1.00,  1.00,  1.00,  1.00
2578, 11940,  5.58845,  9.12803,  153.1604,  0.81176,  0.11765,  0.57647,  0.50196,  0.87843,  0.78039,  0.34118,  1.00, 1, 0, 0, 0,  0.95294,  0.04706,  0.00,  0.00,  0.6167,  0.54492,  1.00,  1.00,  1.00,  1.00
2579, 11942,  5.11686,  8.5695,  151.68785,  0.82353,  0.12941,  0.58039,  0.50196,  0.84314,  0.73725,  0.22745,  1.00, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.6167,  0.63672,  1.00,  1.00,  1.00,  1.00
2580, 11942,  5.11686,  8.5695,  151.68785,  0.82353,  0.12941,  0.58039,  0.50196,  0.84314,  0.73725,  0.22745,  1.00, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.6167,  0.63672,  1.00,  1.00,  1.00,  1.00
2581, 11943,  5.63685,  7.67552,  151.5713,  0.80784,  0.10588,  0.52941,  0.50196,  0.82745,  0.73725,  0.20784,  1.00, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.73633,  0.65479,  1.00,  1.00,  1.00,  1.00
2582, 11941,  6.16442,  8.19774,  152.98755,  0.80784,  0.11765,  0.59216,  0.50196,  0.88235,  0.76471,  0.31765,  1.00, 1, 0, 0, 0,  0.80784,  0.19216,  0.00,  0.00,  0.73633,  0.56982,  1.00,  1.00,  1.00,  1.00
2583, 11942,  5.11686,  8.5695,  151.68785,  0.82353,  0.12941,  0.58039,  0.50196,  0.84314,  0.73725,  0.22745,  1.00, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.6167,  0.63672,  1.00,  1.00,  1.00,  1.00
2584, 11943,  5.63685,  7.67552,  151.5713,  0.80784,  0.10588,  0.52941,  0.50196,  0.82745,  0.73725,  0.20784,  1.00, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.73633,  0.65479,  1.00,  1.00,  1.00,  1.00
2585, 11941,  6.16442,  8.19774,  152.98755,  0.80784,  0.11765,  0.59216,  0.50196,  0.88235,  0.76471,  0.31765,  1.00, 1, 0, 0, 0,  0.80784,  0.19216,  0.00,  0.00,  0.73633,  0.56982,  1.00,  1.00,  1.00,  1.00
2586, 11943,  5.63685,  7.67552,  151.5713,  0.80784,  0.10588,  0.52941,  0.50196,  0.82745,  0.73725,  0.20784,  1.00, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.73633,  0.65479,  1.00,  1.00,  1.00,  1.00
2587, 11942,  5.11686,  8.5695,  151.68785,  0.82353,  0.12941,  0.58039,  0.50196,  0.84314,  0.73725,  0.22745,  1.00, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.6167,  0.63672,  1.00,  1.00,  1.00,  1.00
2588, 11944,  4.50356,  7.82004,  150.65845,  0.80,  0.10196,  0.46667,  0.50196,  0.76471,  0.72941,  0.1451,  1.00, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.6167,  0.71533,  1.00,  1.00,  1.00,  1.00
2589, 11943,  5.63685,  7.67552,  151.5713,  0.80784,  0.10588,  0.52941,  0.50196,  0.82745,  0.73725,  0.20784,  1.00, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.73633,  0.65479,  1.00,  1.00,  1.00,  1.00
2590, 11942,  5.11686,  8.5695,  151.68785,  0.82353,  0.12941,  0.58039,  0.50196,  0.84314,  0.73725,  0.22745,  1.00, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.6167,  0.63672,  1.00,  1.00,  1.00,  1.00
2591, 11944,  4.50356,  7.82004,  150.65845,  0.80,  0.10196,  0.46667,  0.50196,  0.76471,  0.72941,  0.1451,  1.00, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.6167,  0.71533,  1.00,  1.00,  1.00,  1.00
2592, 11944,  4.50356,  7.82004,  150.65845,  0.80,  0.10196,  0.46667,  0.50196,  0.76471,  0.72941,  0.1451,  1.00, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.6167,  0.71533,  1.00,  1.00,  1.00,  1.00
2593, 11945,  5.04337,  7.08092,  150.55972,  0.80392,  0.10196,  0.45882,  0.50196,  0.75686,  0.72941,  0.13725,  1.00, 1, 0, 0, 0,  0.97255,  0.02745,  0.00,  0.00,  0.73633,  0.71387,  1.00,  1.00,  1.00,  1.00
2594, 11943,  5.63685,  7.67552,  151.5713,  0.80784,  0.10588,  0.52941,  0.50196,  0.82745,  0.73725,  0.20784,  1.00, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.73633,  0.65479,  1.00,  1.00,  1.00,  1.00
