VTX, IDX, in_ATTRIBUTE0.x, in_ATTRIBUTE0.y, in_ATTRIBUTE0.z, in_ATTRIBUTE3.x, in_ATTRIBUTE3.y, in_ATTRIBUTE3.z, in_ATTRIBUTE3.w, in_ATTRIBUTE4.x, in_ATTRIBUTE4.y, in_ATTRIBUTE4.z, in_ATTRIBUTE4.w
25774, 7560,  40.16861,  5.12128,  18.32424, 12, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25775, 7557,  42.70449,  4.43341,  10.7116, 12, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25776, 7568,  39.41431, -9.57042,  28.37574, 13, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25777, 7571,  38.85064, -17.48056,  28.55571, 13, 17, 0, 0,  0.77647,  0.22353,  0.00,  0.00
25778, 7569,  33.09587, -12.7226,  47.95123, 13, 17, 0, 0,  0.80784,  0.19216,  0.00,  0.00
25779, 7557,  42.70449,  4.43341,  10.7116, 12, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25780, 7572,  47.22889, -2.92327,  11.01396, 12, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25781, 7570,  44.70811, -1.84425,  18.44582, 12, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25782, 7572,  47.22889, -2.92327,  11.01396, 12, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25783, 7557,  42.70449,  4.43341,  10.7116, 12, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25784, 7558,  46.65794,  3.58684, -0.38239, 12, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25785, 7558,  46.65794,  3.58684, -0.38239, 12, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25786, 7573,  50.33983, -4.39332, -0.28622, 12, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25787, 7572,  47.22889, -2.92327,  11.01396, 12, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25788, 7572,  47.22889, -2.92327,  11.01396, 12, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25789, 7573,  50.33983, -4.39332, -0.28622, 12, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25790, 7574,  46.2923, -11.67588, -0.39334, 12, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25791, 7570,  44.70811, -1.84425,  18.44582, 12, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25792, 7575,  41.73218, -10.3771,  18.59476, 12, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25793, 7568,  39.41431, -9.57042,  28.37574, 13, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25794, 7571,  38.85064, -17.48056,  28.55571, 13, 17, 0, 0,  0.77647,  0.22353,  0.00,  0.00
25795, 7568,  39.41431, -9.57042,  28.37574, 13, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25796, 7575,  41.73218, -10.3771,  18.59476, 12, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25797, 7570,  44.70811, -1.84425,  18.44582, 12, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25798, 7572,  47.22889, -2.92327,  11.01396, 12, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25799, 7576,  43.5345, -11.00435,  10.98932, 12, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25800, 7574,  46.2923, -11.67588, -0.39334, 12, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25801, 7576,  43.5345, -11.00435,  10.98932, 12, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25802, 7572,  47.22889, -2.92327,  11.01396, 12, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25803, 7576,  43.5345, -11.00435,  10.98932, 12, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25804, 7575,  41.73218, -10.3771,  18.59476, 12, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25805, 7570,  44.70811, -1.84425,  18.44582, 12, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25806, 7574,  46.2923, -11.67588, -0.39334, 12, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25807, 7577,  45.87047, -14.30045, -0.39221, 12, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25808, 7576,  43.5345, -11.00435,  10.98932, 12, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25809, 7578,  41.32516, -19.61886,  18.75607, 12, 20, 0, 0,  0.80392,  0.19608,  0.00,  0.00
25810, 7575,  41.73218, -10.3771,  18.59476, 12, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25811, 7576,  43.5345, -11.00435,  10.98932, 12, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25812, 7575,  41.73218, -10.3771,  18.59476, 12, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25813, 7578,  41.32516, -19.61886,  18.75607, 12, 20, 0, 0,  0.80392,  0.19608,  0.00,  0.00
25814, 7571,  38.85064, -17.48056,  28.55571, 13, 17, 0, 0,  0.77647,  0.22353,  0.00,  0.00
25815, 7579,  43.2478, -21.28027,  11.14204, 12, 20, 0, 0,  0.80,  0.20,  0.00,  0.00
25816, 7576,  43.5345, -11.00435,  10.98932, 12, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25817, 7577,  45.87047, -14.30045, -0.39221, 12, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25818, 7576,  43.5345, -11.00435,  10.98932, 12, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25819, 7579,  43.2478, -21.28027,  11.14204, 12, 20, 0, 0,  0.80,  0.20,  0.00,  0.00
25820, 7578,  41.32516, -19.61886,  18.75607, 12, 20, 0, 0,  0.80392,  0.19608,  0.00,  0.00
25821, 7577,  45.87047, -14.30045, -0.39221, 12, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25822, 7580,  45.86438, -23.54846, -0.28972, 12, 20, 0, 0,  0.80,  0.20,  0.00,  0.00
25823, 7579,  43.2478, -21.28027,  11.14204, 12, 20, 0, 0,  0.80,  0.20,  0.00,  0.00
25824, 7581,  38.36506, -25.37975,  10.96974, 20, 12, 0, 0,  0.53333,  0.46667,  0.00,  0.00
25825, 7579,  43.2478, -21.28027,  11.14204, 12, 20, 0, 0,  0.80,  0.20,  0.00,  0.00
25826, 7580,  45.86438, -23.54846, -0.28972, 12, 20, 0, 0,  0.80,  0.20,  0.00,  0.00
25827, 7578,  41.32516, -19.61886,  18.75607, 12, 20, 0, 0,  0.80392,  0.19608,  0.00,  0.00
25828, 7579,  43.2478, -21.28027,  11.14204, 12, 20, 0, 0,  0.80,  0.20,  0.00,  0.00
25829, 7581,  38.36506, -25.37975,  10.96974, 20, 12, 0, 0,  0.53333,  0.46667,  0.00,  0.00
25830, 7580,  45.86438, -23.54846, -0.28972, 12, 20, 0, 0,  0.80,  0.20,  0.00,  0.00
25831, 7582,  44.88879, -25.3638, -0.29638, 12, 20, 0, 0,  0.74902,  0.25098,  0.00,  0.00
25832, 7581,  38.36506, -25.37975,  10.96974, 20, 12, 0, 0,  0.53333,  0.46667,  0.00,  0.00
25833, 7581,  38.36506, -25.37975,  10.96974, 20, 12, 0, 0,  0.53333,  0.46667,  0.00,  0.00
25834, 7582,  44.88879, -25.3638, -0.29638, 12, 20, 0, 0,  0.74902,  0.25098,  0.00,  0.00
25835, 7583,  38.80765, -29.76268, -0.42515, 20, 12, 0, 0,  0.51373,  0.48627,  0.00,  0.00
25836, 7581,  38.36506, -25.37975,  10.96974, 20, 12, 0, 0,  0.53333,  0.46667,  0.00,  0.00
25837, 7583,  38.80765, -29.76268, -0.42515, 20, 12, 0, 0,  0.51373,  0.48627,  0.00,  0.00
25838, 7584,  29.27653, -36.20714, -0.50868, 20, 12, 0, 0,  0.76863,  0.23137,  0.00,  0.00
25839, 7581,  38.36506, -25.37975,  10.96974, 20, 12, 0, 0,  0.53333,  0.46667,  0.00,  0.00
25840, 7585,  36.44935, -23.17982,  18.81824, 20, 12, 0, 0,  0.5451,  0.4549,  0.00,  0.00
25841, 7578,  41.32516, -19.61886,  18.75607, 12, 20, 0, 0,  0.80392,  0.19608,  0.00,  0.00
25842, 7571,  38.85064, -17.48056,  28.55571, 13, 17, 0, 0,  0.77647,  0.22353,  0.00,  0.00
25843, 7578,  41.32516, -19.61886,  18.75607, 12, 20, 0, 0,  0.80392,  0.19608,  0.00,  0.00
25844, 7585,  36.44935, -23.17982,  18.81824, 20, 12, 0, 0,  0.5451,  0.4549,  0.00,  0.00
25845, 7584,  29.27653, -36.20714, -0.50868, 20, 12, 0, 0,  0.76863,  0.23137,  0.00,  0.00
25846, 7586,  26.3517, -32.98778,  10.53084, 20, 12, 0, 0,  0.77647,  0.22353,  0.00,  0.00
25847, 7581,  38.36506, -25.37975,  10.96974, 20, 12, 0, 0,  0.53333,  0.46667,  0.00,  0.00
25848, 7585,  36.44935, -23.17982,  18.81824, 20, 12, 0, 0,  0.5451,  0.4549,  0.00,  0.00
25849, 7581,  38.36506, -25.37975,  10.96974, 20, 12, 0, 0,  0.53333,  0.46667,  0.00,  0.00
25850, 7586,  26.3517, -32.98778,  10.53084, 20, 12, 0, 0,  0.77647,  0.22353,  0.00,  0.00
25851, 7585,  36.44935, -23.17982,  18.81824, 20, 12, 0, 0,  0.5451,  0.4549,  0.00,  0.00
25852, 7587,  34.16135, -20.55232,  28.19193, 17, 13, 0, 0,  0.56863,  0.43137,  0.00,  0.00
25853, 7571,  38.85064, -17.48056,  28.55571, 13, 17, 0, 0,  0.77647,  0.22353,  0.00,  0.00
25854, 7569,  33.09587, -12.7226,  47.95123, 13, 17, 0, 0,  0.80784,  0.19216,  0.00,  0.00
25855, 7571,  38.85064, -17.48056,  28.55571, 13, 17, 0, 0,  0.77647,  0.22353,  0.00,  0.00
25856, 7587,  34.16135, -20.55232,  28.19193, 17, 13, 0, 0,  0.56863,  0.43137,  0.00,  0.00
25857, 7586,  26.3517, -32.98778,  10.53084, 20, 12, 0, 0,  0.77647,  0.22353,  0.00,  0.00
25858, 7588,  23.77208, -32.00997,  18.97237, 20, 12, 17, 0,  0.76471,  0.22353,  0.01176,  0.00
25859, 7585,  36.44935, -23.17982,  18.81824, 20, 12, 0, 0,  0.5451,  0.4549,  0.00,  0.00
25860, 7587,  34.16135, -20.55232,  28.19193, 17, 13, 0, 0,  0.56863,  0.43137,  0.00,  0.00
25861, 7585,  36.44935, -23.17982,  18.81824, 20, 12, 0, 0,  0.5451,  0.4549,  0.00,  0.00
25862, 7588,  23.77208, -32.00997,  18.97237, 20, 12, 17, 0,  0.76471,  0.22353,  0.01176,  0.00
25863, 7589,  22.83125, -38.67798,  10.73414, 20, 12, 0, 0,  0.86275,  0.13725,  0.00,  0.00
25864, 7586,  26.3517, -32.98778,  10.53084, 20, 12, 0, 0,  0.77647,  0.22353,  0.00,  0.00
25865, 7584,  29.27653, -36.20714, -0.50868, 20, 12, 0, 0,  0.76863,  0.23137,  0.00,  0.00
25866, 7588,  23.77208, -32.00997,  18.97237, 20, 12, 17, 0,  0.76471,  0.22353,  0.01176,  0.00
25867, 7586,  26.3517, -32.98778,  10.53084, 20, 12, 0, 0,  0.77647,  0.22353,  0.00,  0.00
25868, 7589,  22.83125, -38.67798,  10.73414, 20, 12, 0, 0,  0.86275,  0.13725,  0.00,  0.00
25869, 7584,  29.27653, -36.20714, -0.50868, 20, 12, 0, 0,  0.76863,  0.23137,  0.00,  0.00
25870, 7590,  25.47299, -41.91554, -0.41127, 20, 12, 0, 0,  0.86667,  0.13333,  0.00,  0.00
25871, 7589,  22.83125, -38.67798,  10.73414, 20, 12, 0, 0,  0.86275,  0.13725,  0.00,  0.00
25872, 7591,  26.67141, -16.948,  46.45599, 17, 13, 0, 0,  0.52157,  0.47843,  0.00,  0.00
25873, 7569,  33.09587, -12.7226,  47.95123, 13, 17, 0, 0,  0.80784,  0.19216,  0.00,  0.00
25874, 7587,  34.16135, -20.55232,  28.19193, 17, 13, 0, 0,  0.56863,  0.43137,  0.00,  0.00
25875, 7567,  28.15497, -8.76806,  62.84682, 16, 18, 0, 0,  0.81569,  0.18431,  0.00,  0.00
25876, 7569,  33.09587, -12.7226,  47.95123, 13, 17, 0, 0,  0.80784,  0.19216,  0.00,  0.00
25877, 7591,  26.67141, -16.948,  46.45599, 17, 13, 0, 0,  0.52157,  0.47843,  0.00,  0.00
25878, 7588,  23.77208, -32.00997,  18.97237, 20, 12, 17, 0,  0.76471,  0.22353,  0.01176,  0.00
25879, 7592,  21.02784, -30.96976,  27.95256, 17, 13, 0, 0,  0.76863,  0.23137,  0.00,  0.00
25880, 7587,  34.16135, -20.55232,  28.19193, 17, 13, 0, 0,  0.56863,  0.43137,  0.00,  0.00
25881, 7591,  26.67141, -16.948,  46.45599, 17, 13, 0, 0,  0.52157,  0.47843,  0.00,  0.00
25882, 7587,  34.16135, -20.55232,  28.19193, 17, 13, 0, 0,  0.56863,  0.43137,  0.00,  0.00
25883, 7592,  21.02784, -30.96976,  27.95256, 17, 13, 0, 0,  0.76863,  0.23137,  0.00,  0.00
25884, 7589,  22.83125, -38.67798,  10.73414, 20, 12, 0, 0,  0.86275,  0.13725,  0.00,  0.00
25885, 7593,  21.963, -34.96684,  19.02398, 20, 12, 17, 0,  0.82353,  0.16471,  0.01176,  0.00
25886, 7588,  23.77208, -32.00997,  18.97237, 20, 12, 17, 0,  0.76471,  0.22353,  0.01176,  0.00
25887, 7593,  21.963, -34.96684,  19.02398, 20, 12, 17, 0,  0.82353,  0.16471,  0.01176,  0.00
25888, 7592,  21.02784, -30.96976,  27.95256, 17, 13, 0, 0,  0.76863,  0.23137,  0.00,  0.00
25889, 7588,  23.77208, -32.00997,  18.97237, 20, 12, 17, 0,  0.76471,  0.22353,  0.01176,  0.00
25890, 7591,  26.67141, -16.948,  46.45599, 17, 13, 0, 0,  0.52157,  0.47843,  0.00,  0.00
25891, 7594,  23.11334, -13.13298,  62.2362, 18, 16, 0, 0,  0.52157,  0.47843,  0.00,  0.00
25892, 7567,  28.15497, -8.76806,  62.84682, 16, 18, 0, 0,  0.81569,  0.18431,  0.00,  0.00
25893, 7567,  28.15497, -8.76806,  62.84682, 16, 18, 0, 0,  0.81569,  0.18431,  0.00,  0.00
25894, 7594,  23.11334, -13.13298,  62.2362, 18, 16, 0, 0,  0.52157,  0.47843,  0.00,  0.00
25895, 7543,  20.13403, -9.87664,  76.24635, 18, 16, 0, 0,  0.52549,  0.47451,  0.00,  0.00
25896, 7595,  16.13757, -38.8741,  19.09218, 20, 12, 0, 0,  0.95686,  0.04314,  0.00,  0.00
25897, 7593,  21.963, -34.96684,  19.02398, 20, 12, 17, 0,  0.82353,  0.16471,  0.01176,  0.00
25898, 7589,  22.83125, -38.67798,  10.73414, 20, 12, 0, 0,  0.86275,  0.13725,  0.00,  0.00
25899, 7592,  21.02784, -30.96976,  27.95256, 17, 13, 0, 0,  0.76863,  0.23137,  0.00,  0.00
25900, 7593,  21.963, -34.96684,  19.02398, 20, 12, 17, 0,  0.82353,  0.16471,  0.01176,  0.00
25901, 7595,  16.13757, -38.8741,  19.09218, 20, 12, 0, 0,  0.95686,  0.04314,  0.00,  0.00
25902, 7596,  19.58932, -41.72567,  10.77825, 20, 12, 0, 0,  0.95294,  0.04706,  0.00,  0.00
25903, 7589,  22.83125, -38.67798,  10.73414, 20, 12, 0, 0,  0.86275,  0.13725,  0.00,  0.00
25904, 7590,  25.47299, -41.91554, -0.41127, 20, 12, 0, 0,  0.86667,  0.13333,  0.00,  0.00
25905, 7589,  22.83125, -38.67798,  10.73414, 20, 12, 0, 0,  0.86275,  0.13725,  0.00,  0.00
25906, 7596,  19.58932, -41.72567,  10.77825, 20, 12, 0, 0,  0.95294,  0.04706,  0.00,  0.00
25907, 7595,  16.13757, -38.8741,  19.09218, 20, 12, 0, 0,  0.95686,  0.04314,  0.00,  0.00
25908, 7590,  25.47299, -41.91554, -0.41127, 20, 12, 0, 0,  0.86667,  0.13333,  0.00,  0.00
25909, 7597,  21.41583, -44.77653, -0.39448, 20, 12, 0, 0,  0.91373,  0.08627,  0.00,  0.00
25910, 7596,  19.58932, -41.72567,  10.77825, 20, 12, 0, 0,  0.95294,  0.04706,  0.00,  0.00
25911, 7598,  10.8321, -41.16937,  10.64127, 20, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25912, 7596,  19.58932, -41.72567,  10.77825, 20, 12, 0, 0,  0.95294,  0.04706,  0.00,  0.00
25913, 7597,  21.41583, -44.77653, -0.39448, 20, 12, 0, 0,  0.91373,  0.08627,  0.00,  0.00
25914, 7595,  16.13757, -38.8741,  19.09218, 20, 12, 0, 0,  0.95686,  0.04314,  0.00,  0.00
25915, 7596,  19.58932, -41.72567,  10.77825, 20, 12, 0, 0,  0.95294,  0.04706,  0.00,  0.00
25916, 7598,  10.8321, -41.16937,  10.64127, 20, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25917, 7597,  21.41583, -44.77653, -0.39448, 20, 12, 0, 0,  0.91373,  0.08627,  0.00,  0.00
25918, 7599,  11.68585, -45.05016, -0.50449, 20, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25919, 7598,  10.8321, -41.16937,  10.64127, 20, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25920, 7598,  10.8321, -41.16937,  10.64127, 20, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25921, 7600,  11.59901, -38.56516,  19.0868, 20, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25922, 7595,  16.13757, -38.8741,  19.09218, 20, 12, 0, 0,  0.95686,  0.04314,  0.00,  0.00
25923, 7601,  4.99285, -43.58225,  10.68941, 20, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25924, 7598,  10.8321, -41.16937,  10.64127, 20, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25925, 7599,  11.68585, -45.05016, -0.50449, 20, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25926, 7600,  11.59901, -38.56516,  19.0868, 20, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25927, 7598,  10.8321, -41.16937,  10.64127, 20, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25928, 7601,  4.99285, -43.58225,  10.68941, 20, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25929, 7599,  11.68585, -45.05016, -0.50449, 20, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25930, 7602,  5.22549, -47.63531, -0.4308, 20, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25931, 7601,  4.99285, -43.58225,  10.68941, 20, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25932, 7603,  12.41392, -35.79791,  28.06098, 17, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25933, 7595,  16.13757, -38.8741,  19.09218, 20, 12, 0, 0,  0.95686,  0.04314,  0.00,  0.00
25934, 7600,  11.59901, -38.56516,  19.0868, 20, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25935, 7595,  16.13757, -38.8741,  19.09218, 20, 12, 0, 0,  0.95686,  0.04314,  0.00,  0.00
25936, 7603,  12.41392, -35.79791,  28.06098, 17, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25937, 7592,  21.02784, -30.96976,  27.95256, 17, 13, 0, 0,  0.76863,  0.23137,  0.00,  0.00
25938, 7604,  5.68755E-6, -43.92765,  10.63616, 20, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25939, 7601,  4.99285, -43.58225,  10.68941, 20, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25940, 7602,  5.22549, -47.63531, -0.4308, 20, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25941, 7602,  5.22549, -47.63531, -0.4308, 20, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25942, 7605,  7.51505E-6, -47.7602, -0.39703, 20, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25943, 7604,  5.68755E-6, -43.92765,  10.63616, 20, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25944, 7601,  4.99285, -43.58225,  10.68941, 20, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25945, 7606,  2.54766, -40.46342,  19.11992, 20, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25946, 7600,  11.59901, -38.56516,  19.0868, 20, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25947, 7606,  2.54766, -40.46342,  19.11992, 20, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25948, 7601,  4.99285, -43.58225,  10.68941, 20, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25949, 7604,  5.68755E-6, -43.92765,  10.63616, 20, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25950, 7603,  12.41392, -35.79791,  28.06098, 17, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25951, 7600,  11.59901, -38.56516,  19.0868, 20, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25952, 7606,  2.54766, -40.46342,  19.11992, 20, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25953, 7604,  5.68755E-6, -43.92765,  10.63616, 20, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25954, 7607,  4.11414E-6, -40.62799,  19.1228, 20, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25955, 7606,  2.54766, -40.46342,  19.11992, 20, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25956, 7607,  4.11414E-6, -40.62799,  19.1228, 20, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25957, 7608,  2.48618E-6, -37.2139,  27.90368, 17, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25958, 7606,  2.54766, -40.46342,  19.11992, 20, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25959, 7606,  2.54766, -40.46342,  19.11992, 20, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25960, 7608,  2.48618E-6, -37.2139,  27.90368, 17, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25961, 7603,  12.41392, -35.79791,  28.06098, 17, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25962, 7603,  12.41392, -35.79791,  28.06098, 17, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25963, 7608,  2.48618E-6, -37.2139,  27.90368, 17, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25964, 7609, -1.80409E-6, -28.21654,  45.31625, 17, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25965, 7609, -1.80409E-6, -28.21654,  45.31625, 17, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25966, 7610,  10.36264, -28.37938,  46.45171, 17, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25967, 7603,  12.41392, -35.79791,  28.06098, 17, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25968, 7592,  21.02784, -30.96976,  27.95256, 17, 13, 0, 0,  0.76863,  0.23137,  0.00,  0.00
25969, 7603,  12.41392, -35.79791,  28.06098, 17, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25970, 7610,  10.36264, -28.37938,  46.45171, 17, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25971, 7610,  10.36264, -28.37938,  46.45171, 17, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25972, 7609, -1.80409E-6, -28.21654,  45.31625, 17, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25973, 7611, -5.11300E-6, -21.27726,  60.81086, 18, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25974, 7610,  10.36264, -28.37938,  46.45171, 17, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25975, 7612,  18.39909, -24.33508,  45.92481, 17, 13, 0, 0,  0.76863,  0.23137,  0.00,  0.00
25976, 7592,  21.02784, -30.96976,  27.95256, 17, 13, 0, 0,  0.76863,  0.23137,  0.00,  0.00
25977, 7592,  21.02784, -30.96976,  27.95256, 17, 13, 0, 0,  0.76863,  0.23137,  0.00,  0.00
25978, 7612,  18.39909, -24.33508,  45.92481, 17, 13, 0, 0,  0.76863,  0.23137,  0.00,  0.00
25979, 7591,  26.67141, -16.948,  46.45599, 17, 13, 0, 0,  0.52157,  0.47843,  0.00,  0.00
25980, 7594,  23.11334, -13.13298,  62.2362, 18, 16, 0, 0,  0.52157,  0.47843,  0.00,  0.00
25981, 7591,  26.67141, -16.948,  46.45599, 17, 13, 0, 0,  0.52157,  0.47843,  0.00,  0.00
25982, 7612,  18.39909, -24.33508,  45.92481, 17, 13, 0, 0,  0.76863,  0.23137,  0.00,  0.00
25983, 7611, -5.11300E-6, -21.27726,  60.81086, 18, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25984, 7613,  8.17915, -21.87908,  61.82432, 18, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25985, 7610,  10.36264, -28.37938,  46.45171, 17, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25986, 7612,  18.39909, -24.33508,  45.92481, 17, 13, 0, 0,  0.76863,  0.23137,  0.00,  0.00
25987, 7610,  10.36264, -28.37938,  46.45171, 17, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25988, 7613,  8.17915, -21.87908,  61.82432, 18, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25989, 7613,  8.17915, -21.87908,  61.82432, 18, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25990, 7611, -5.11300E-6, -21.27726,  60.81086, 18, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25991, 7515, -7.82480E-6, -15.59021,  74.78844, 18, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25992, 7612,  18.39909, -24.33508,  45.92481, 17, 13, 0, 0,  0.76863,  0.23137,  0.00,  0.00
25993, 7614,  16.78646, -18.95966,  61.80651, 18, 16, 0, 0,  0.79216,  0.20784,  0.00,  0.00
25994, 7594,  23.11334, -13.13298,  62.2362, 18, 16, 0, 0,  0.52157,  0.47843,  0.00,  0.00
25995, 7613,  8.17915, -21.87908,  61.82432, 18, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25996, 7614,  16.78646, -18.95966,  61.80651, 18, 16, 0, 0,  0.79216,  0.20784,  0.00,  0.00
25997, 7612,  18.39909, -24.33508,  45.92481, 17, 13, 0, 0,  0.76863,  0.23137,  0.00,  0.00
25998, 7515, -7.82480E-6, -15.59021,  74.78844, 18, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
25999, 7615,  5.5546, -15.97152,  75.35979, 18, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
26000, 7613,  8.17915, -21.87908,  61.82432, 18, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
26001, 7614,  16.78646, -18.95966,  61.80651, 18, 16, 0, 0,  0.79216,  0.20784,  0.00,  0.00
26002, 7613,  8.17915, -21.87908,  61.82432, 18, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
26003, 7615,  5.5546, -15.97152,  75.35979, 18, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
26004, 7514,  4.42481, -12.42079,  86.28001, 19, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
26005, 7615,  5.5546, -15.97152,  75.35979, 18, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
26006, 7515, -7.82480E-6, -15.59021,  74.78844, 18, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
26007, 7594,  23.11334, -13.13298,  62.2362, 18, 16, 0, 0,  0.52157,  0.47843,  0.00,  0.00
26008, 7614,  16.78646, -18.95966,  61.80651, 18, 16, 0, 0,  0.79216,  0.20784,  0.00,  0.00
26009, 7616,  14.55034, -14.63546,  76.04762, 18, 16, 0, 0,  0.80784,  0.19216,  0.00,  0.00
26010, 7615,  5.5546, -15.97152,  75.35979, 18, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
