VTX, IDX, position.x, position.y, position.z, blendWeights.x, blendWeights.y, blendWeights.z, blendWeights.w, blendIndices.x, blendIndices.y, blendIndices.z, blendIndices.w, texcoord0.x, texcoord0.y
8706, 8414, -0.11684,  18.18377, -2.2913,  0.035,  0.665,  0.30,  0.00, 3, 4, 5, 5,  0.44529,  0.98599
8707, 8413, -0.16528,  17.8407, -2.42764,  0.50,  0.50,  0.00,  0.00, 4, 5, 5, 5,  0.45569,  0.98599
8708, 8412, -0.01523,  17.86561, -2.46048,  0.50,  0.50,  0.00,  0.00, 4, 5, 5, 5,  0.45569,  0.85385
8709, 8420, -0.08988,  17.51667, -2.60912,  0.10,  0.90,  0.00,  0.00, 4, 5, 5, 5,  0.4661,  0.85385
8710, 8412, -0.01523,  17.86561, -2.46048,  0.50,  0.50,  0.00,  0.00, 4, 5, 5, 5,  0.45569,  0.85385
8711, 8413, -0.16528,  17.8407, -2.42764,  0.50,  0.50,  0.00,  0.00, 4, 5, 5, 5,  0.45569,  0.98599
8712, 8413, -0.16528,  17.8407, -2.42764,  0.50,  0.50,  0.00,  0.00, 4, 5, 5, 5,  0.45569,  0.98599
8713, 8419, -0.21358,  17.49985, -2.56748,  0.10,  0.90,  0.00,  0.00, 4, 5, 5, 5,  0.4661,  0.98599
8714, 8420, -0.08988,  17.51667, -2.60912,  0.10,  0.90,  0.00,  0.00, 4, 5, 5, 5,  0.4661,  0.85385
8715, 8420, -0.08988,  17.51667, -2.60912,  0.10,  0.90,  0.00,  0.00, 4, 5, 5, 5,  0.4661,  0.85385
8716, 8419, -0.21358,  17.49985, -2.56748,  0.10,  0.90,  0.00,  0.00, 4, 5, 5, 5,  0.4661,  0.98599
8717, 8418, -0.35375,  17.03087, -2.91958,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5,  0.4856,  0.91976
8718, 3464, -0.15675,  21.01269,  0.22537,  0.95,  0.05,  0.00,  0.00, 0, 2, 2, 2,  0.05174,  0.74303
8719, 3467, -0.37991,  21.35949,  0.19002,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.07494,  0.74303
8720, 3466, -0.23817,  21.40838,  0.11877,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.07494,  0.67739
8721, 3466, -0.23817,  21.40838,  0.11877,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.07494,  0.67739
8722, 3463, -0.05939,  21.06868,  0.16665,  0.95,  0.05,  0.00,  0.00, 0, 2, 2, 2,  0.05162,  0.67739
8723, 3464, -0.15675,  21.01269,  0.22537,  0.95,  0.05,  0.00,  0.00, 0, 2, 2, 2,  0.05174,  0.74303
8724, 3462,  0.1349,  20.6462,  0.18923,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.02909,  0.67739
8725, 3465,  0.04739,  20.64266,  0.22183,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.02994,  0.74303
8726, 3464, -0.15675,  21.01269,  0.22537,  0.95,  0.05,  0.00,  0.00, 0, 2, 2, 2,  0.05174,  0.74303
8727, 3464, -0.15675,  21.01269,  0.22537,  0.95,  0.05,  0.00,  0.00, 0, 2, 2, 2,  0.05174,  0.74303
8728, 3463, -0.05939,  21.06868,  0.16665,  0.95,  0.05,  0.00,  0.00, 0, 2, 2, 2,  0.05162,  0.67739
8729, 3462,  0.1349,  20.6462,  0.18923,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0,  0.02909,  0.67739
8730, 3467, -0.37991,  21.35949,  0.19002,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.07494,  0.74303
8731, 3469, -0.50396,  21.73105, -0.04516,  0.85,  0.15,  0.00,  0.00, 0, 2, 2, 2,  0.09154,  0.74303
8732, 3468, -0.31357,  21.77957, -0.09985,  0.85,  0.15,  0.00,  0.00, 0, 2, 2, 2,  0.09154,  0.67739
8733, 3468, -0.31357,  21.77957, -0.09985,  0.85,  0.15,  0.00,  0.00, 0, 2, 2, 2,  0.09154,  0.67739
8734, 3466, -0.23817,  21.40838,  0.11877,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.07494,  0.67739
8735, 3467, -0.37991,  21.35949,  0.19002,  0.90,  0.10,  0.00,  0.00, 0, 2, 2, 2,  0.07494,  0.74303
8736, 3469, -0.50396,  21.73105, -0.04516,  0.85,  0.15,  0.00,  0.00, 0, 2, 2, 2,  0.09154,  0.74303
8737, 3471, -0.58943,  21.95426, -0.35099,  0.75,  0.25,  0.00,  0.00, 0, 2, 2, 2,  0.11045,  0.74303
8738, 3470, -0.37399,  22.01528, -0.38855,  0.74526,  0.25474,  0.00,  0.00, 0, 2, 2, 2,  0.11045,  0.67739
8739, 3470, -0.37399,  22.01528, -0.38855,  0.74526,  0.25474,  0.00,  0.00, 0, 2, 2, 2,  0.11045,  0.67739
8740, 3468, -0.31357,  21.77957, -0.09985,  0.85,  0.15,  0.00,  0.00, 0, 2, 2, 2,  0.09154,  0.67739
8741, 3469, -0.50396,  21.73105, -0.04516,  0.85,  0.15,  0.00,  0.00, 0, 2, 2, 2,  0.09154,  0.74303
8742, 3471, -0.58943,  21.95426, -0.35099,  0.75,  0.25,  0.00,  0.00, 0, 2, 2, 2,  0.11045,  0.74303
8743, 3473, -0.63945,  22.02328, -0.59707,  0.66925,  0.33075,  0.00,  0.00, 0, 2, 2, 2,  0.12535,  0.74303
8744, 3472, -0.43074,  22.0984, -0.62459,  0.66925,  0.33075,  0.00,  0.00, 0, 2, 2, 2,  0.12535,  0.67739
8745, 3472, -0.43074,  22.0984, -0.62459,  0.66925,  0.33075,  0.00,  0.00, 0, 2, 2, 2,  0.12535,  0.67739
8746, 3470, -0.37399,  22.01528, -0.38855,  0.74526,  0.25474,  0.00,  0.00, 0, 2, 2, 2,  0.11045,  0.67739
8747, 3471, -0.58943,  21.95426, -0.35099,  0.75,  0.25,  0.00,  0.00, 0, 2, 2, 2,  0.11045,  0.74303
8748, 3473, -0.63945,  22.02328, -0.59707,  0.66925,  0.33075,  0.00,  0.00, 0, 2, 2, 2,  0.12535,  0.74303
8749, 3475, -0.67676,  21.99741, -0.92531,  0.63984,  0.33075,  0.02941,  0.00, 0, 2, 3, 3,  0.14232,  0.74303
8750, 3474, -0.47466,  22.12347, -0.96826,  0.574,  0.40,  0.026,  0.00, 0, 2, 3, 3,  0.14232,  0.67739
8751, 3474, -0.47466,  22.12347, -0.96826,  0.574,  0.40,  0.026,  0.00, 0, 2, 3, 3,  0.14232,  0.67739
8752, 3472, -0.43074,  22.0984, -0.62459,  0.66925,  0.33075,  0.00,  0.00, 0, 2, 2, 2,  0.12535,  0.67739
8753, 3473, -0.63945,  22.02328, -0.59707,  0.66925,  0.33075,  0.00,  0.00, 0, 2, 2, 2,  0.12535,  0.74303
8754, 3475, -0.67676,  21.99741, -0.92531,  0.63984,  0.33075,  0.02941,  0.00, 0, 2, 3, 3,  0.14232,  0.74303
8755, 3477, -0.66606,  21.90167, -1.15796,  0.53405,  0.43629,  0.02966,  0.00, 0, 2, 3, 3,  0.15598,  0.74303
8756, 3476, -0.47139,  22.03271, -1.22443,  0.50785,  0.46082,  0.03133,  0.00, 0, 2, 3, 3,  0.15598,  0.67739
8757, 3476, -0.47139,  22.03271, -1.22443,  0.50785,  0.46082,  0.03133,  0.00, 0, 2, 3, 3,  0.15598,  0.67739
8758, 3474, -0.47466,  22.12347, -0.96826,  0.574,  0.40,  0.026,  0.00, 0, 2, 3, 3,  0.14232,  0.67739
8759, 3475, -0.67676,  21.99741, -0.92531,  0.63984,  0.33075,  0.02941,  0.00, 0, 2, 3, 3,  0.14232,  0.74303
8760, 3477, -0.66606,  21.90167, -1.15796,  0.53405,  0.43629,  0.02966,  0.00, 0, 2, 3, 3,  0.15598,  0.74303
8761, 3479, -0.63341,  21.65161, -1.42888,  0.4327,  0.40045,  0.16685,  0.00, 0, 2, 3, 3,  0.1759,  0.74303
8762, 3478, -0.44113,  21.77878, -1.51237,  0.42613,  0.40508,  0.16878,  0.00, 0, 2, 3, 3,  0.1759,  0.67739
8763, 3478, -0.44113,  21.77878, -1.51237,  0.42613,  0.40508,  0.16878,  0.00, 0, 2, 3, 3,  0.1759,  0.67739
8764, 3476, -0.47139,  22.03271, -1.22443,  0.50785,  0.46082,  0.03133,  0.00, 0, 2, 3, 3,  0.15598,  0.67739
8765, 3477, -0.66606,  21.90167, -1.15796,  0.53405,  0.43629,  0.02966,  0.00, 0, 2, 3, 3,  0.15598,  0.74303
8766, 3479, -0.63341,  21.65161, -1.42888,  0.4327,  0.40045,  0.16685,  0.00, 0, 2, 3, 3,  0.1759,  0.74303
8767, 3485, -0.49529,  21.11075, -1.68325,  0.34253,  0.41265,  0.24481,  0.00, 0, 2, 3, 3,  0.21735,  0.74303
8768, 3484, -0.31226,  21.17165, -1.73352,  0.3362,  0.41663,  0.24717,  0.00, 0, 2, 3, 3,  0.21735,  0.67739
8769, 3484, -0.31226,  21.17165, -1.73352,  0.3362,  0.41663,  0.24717,  0.00, 0, 2, 3, 3,  0.21735,  0.67739
8770, 3478, -0.44113,  21.77878, -1.51237,  0.42613,  0.40508,  0.16878,  0.00, 0, 2, 3, 3,  0.1759,  0.67739
8771, 3479, -0.63341,  21.65161, -1.42888,  0.4327,  0.40045,  0.16685,  0.00, 0, 2, 3, 3,  0.1759,  0.74303
8772, 3485, -0.49529,  21.11075, -1.68325,  0.34253,  0.41265,  0.24481,  0.00, 0, 2, 3, 3,  0.21735,  0.74303
8773, 3487, -0.34887,  20.57376, -1.76332,  0.25,  0.34459,  0.40541,  0.00, 0, 2, 3, 3,  0.29115,  0.74303
8774, 3486, -0.13021,  20.63634, -1.99158,  0.25,  0.34459,  0.40541,  0.00, 0, 2, 3, 3,  0.29115,  0.67739
8775, 3486, -0.13021,  20.63634, -1.99158,  0.25,  0.34459,  0.40541,  0.00, 0, 2, 3, 3,  0.29115,  0.67739
8776, 3484, -0.31226,  21.17165, -1.73352,  0.3362,  0.41663,  0.24717,  0.00, 0, 2, 3, 3,  0.21735,  0.67739
8777, 3485, -0.49529,  21.11075, -1.68325,  0.34253,  0.41265,  0.24481,  0.00, 0, 2, 3, 3,  0.21735,  0.74303
8778, 3486, -0.13021,  20.63634, -1.99158,  0.25,  0.34459,  0.40541,  0.00, 0, 2, 3, 3,  0.29115,  0.67739
8779, 3487, -0.34887,  20.57376, -1.76332,  0.25,  0.34459,  0.40541,  0.00, 0, 2, 3, 3,  0.29115,  0.74303
8780, 3490, -0.22729,  20.0231, -1.76524,  0.10,  0.225,  0.675,  0.00, 0, 2, 3, 3,  0.31253,  0.74303
8781, 3490, -0.22729,  20.0231, -1.76524,  0.10,  0.225,  0.675,  0.00, 0, 2, 3, 3,  0.31253,  0.74303
8782, 3491, -0.01829,  20.06763, -2.00361,  0.10,  0.225,  0.675,  0.00, 0, 2, 3, 3,  0.31253,  0.67739
8783, 3486, -0.13021,  20.63634, -1.99158,  0.25,  0.34459,  0.40541,  0.00, 0, 2, 3, 3,  0.29115,  0.67739
8784, 3491, -0.01829,  20.06763, -2.00361,  0.10,  0.225,  0.675,  0.00, 0, 2, 3, 3,  0.31253,  0.67739
8785, 3490, -0.22729,  20.0231, -1.76524,  0.10,  0.225,  0.675,  0.00, 0, 2, 3, 3,  0.31253,  0.74303
8786, 3488, -0.12628,  19.46856, -1.65968,  0.10,  0.78811,  0.11189,  0.00, 2, 3, 4, 4,  0.33083,  0.74303
8787, 3488, -0.12628,  19.46856, -1.65968,  0.10,  0.78811,  0.11189,  0.00, 2, 3, 4, 4,  0.33083,  0.74303
8788, 3489,  0.04419,  19.49903, -1.73729,  0.10,  0.78811,  0.11189,  0.00, 2, 3, 4, 4,  0.33083,  0.67739
8789, 3491, -0.01829,  20.06763, -2.00361,  0.10,  0.225,  0.675,  0.00, 0, 2, 3, 3,  0.31253,  0.67739
8790, 3489,  0.04419,  19.49903, -1.73729,  0.10,  0.78811,  0.11189,  0.00, 2, 3, 4, 4,  0.33083,  0.67739
8791, 3488, -0.12628,  19.46856, -1.65968,  0.10,  0.78811,  0.11189,  0.00, 2, 3, 4, 4,  0.33083,  0.74303
8792, 3482, -0.05492,  18.89907, -1.60931,  0.45,  0.45,  0.10,  0.00, 3, 4, 5, 5,  0.33905,  0.74303
8793, 3482, -0.05492,  18.89907, -1.60931,  0.45,  0.45,  0.10,  0.00, 3, 4, 5, 5,  0.33905,  0.74303
8794, 3483,  0.07302,  18.92908, -1.66047,  0.45,  0.45,  0.10,  0.00, 3, 4, 5, 5,  0.33905,  0.67739
8795, 3489,  0.04419,  19.49903, -1.73729,  0.10,  0.78811,  0.11189,  0.00, 2, 3, 4, 4,  0.33083,  0.67739
8796, 3480,  0.07406,  18.64133, -1.68493,  0.25,  0.75,  0.00,  0.00, 3, 4, 4, 4,  0.34428,  0.67739
8797, 3483,  0.07302,  18.92908, -1.66047,  0.45,  0.45,  0.10,  0.00, 3, 4, 5, 5,  0.33905,  0.67739
8798, 3482, -0.05492,  18.89907, -1.60931,  0.45,  0.45,  0.10,  0.00, 3, 4, 5, 5,  0.33905,  0.74303
8799, 3482, -0.05492,  18.89907, -1.60931,  0.45,  0.45,  0.10,  0.00, 3, 4, 5, 5,  0.33905,  0.74303
8800, 3481, -0.04848,  18.61637, -1.65138,  0.20388,  0.52427,  0.27184,  0.00, 3, 4, 5, 5,  0.34428,  0.74302
8801, 3480,  0.07406,  18.64133, -1.68493,  0.25,  0.75,  0.00,  0.00, 3, 4, 4, 4,  0.34428,  0.67739
8802, 3494,  0.07454,  18.34765, -1.76635,  0.075,  0.675,  0.25,  0.00, 3, 4, 5, 5,  0.34951,  0.67739
8803, 3480,  0.07406,  18.64133, -1.68493,  0.25,  0.75,  0.00,  0.00, 3, 4, 4, 4,  0.34428,  0.67739
8804, 3481, -0.04848,  18.61637, -1.65138,  0.20388,  0.52427,  0.27184,  0.00, 3, 4, 5, 5,  0.34428,  0.74302
8805, 3481, -0.04848,  18.61637, -1.65138,  0.20388,  0.52427,  0.27184,  0.00, 3, 4, 5, 5,  0.34428,  0.74302
8806, 3493, -0.0426,  18.32946, -1.73653,  0.075,  0.675,  0.25,  0.00, 3, 4, 5, 5,  0.34951,  0.74301
8807, 3494,  0.07454,  18.34765, -1.76635,  0.075,  0.675,  0.25,  0.00, 3, 4, 5, 5,  0.34951,  0.67739
8808, 3492, -0.11127,  17.99687, -1.84623,  0.03,  0.57,  0.40,  0.00, 3, 4, 5, 5,  0.37999,  0.74099
8809, 3495, -0.01165,  17.99942, -1.88367,  0.03,  0.57,  0.40,  0.00, 3, 4, 5, 5,  0.37999,  0.67739
8810, 3494,  0.07454,  18.34765, -1.76635,  0.075,  0.675,  0.25,  0.00, 3, 4, 5, 5,  0.34951,  0.67739
8811, 3494,  0.07454,  18.34765, -1.76635,  0.075,  0.675,  0.25,  0.00, 3, 4, 5, 5,  0.34951,  0.67739
8812, 3493, -0.0426,  18.32946, -1.73653,  0.075,  0.675,  0.25,  0.00, 3, 4, 5, 5,  0.34951,  0.74301
8813, 3492, -0.11127,  17.99687, -1.84623,  0.03,  0.57,  0.40,  0.00, 3, 4, 5, 5,  0.37999,  0.74099
8814, 3495, -0.01165,  17.99942, -1.88367,  0.03,  0.57,  0.40,  0.00, 3, 4, 5, 5,  0.37999,  0.67739
8815, 3492, -0.11127,  17.99687, -1.84623,  0.03,  0.57,  0.40,  0.00, 3, 4, 5, 5,  0.37999,  0.74099
8816, 3496, -0.2518,  17.79037, -1.90036,  0.50,  0.50,  0.00,  0.00, 4, 5, 5, 5,  0.39004,  0.73477
8817, 3496, -0.2518,  17.79037, -1.90036,  0.50,  0.50,  0.00,  0.00, 4, 5, 5, 5,  0.39004,  0.73477
8818, 3497, -0.1721,  17.78179, -1.93599,  0.50,  0.50,  0.00,  0.00, 4, 5, 5, 5,  0.38891,  0.67739
8819, 3495, -0.01165,  17.99942, -1.88367,  0.03,  0.57,  0.40,  0.00, 3, 4, 5, 5,  0.37999,  0.67739
8820, 3497, -0.1721,  17.78179, -1.93599,  0.50,  0.50,  0.00,  0.00, 4, 5, 5, 5,  0.38891,  0.67739
8821, 3496, -0.2518,  17.79037, -1.90036,  0.50,  0.50,  0.00,  0.00, 4, 5, 5, 5,  0.39004,  0.73477
8822, 3498, -0.41612,  17.65926, -1.90761,  0.25,  0.75,  0.00,  0.00, 4, 5, 5, 5,  0.39976,  0.72422
8823, 3498, -0.41612,  17.65926, -1.90761,  0.25,  0.75,  0.00,  0.00, 4, 5, 5, 5,  0.39976,  0.72422
8824, 3499, -0.36252,  17.64772, -1.92774,  0.25,  0.75,  0.00,  0.00, 4, 5, 5, 5,  0.39725,  0.67766
8825, 3497, -0.1721,  17.78179, -1.93599,  0.50,  0.50,  0.00,  0.00, 4, 5, 5, 5,  0.38891,  0.67739
8826, 3498, -0.41612,  17.65926, -1.90761,  0.25,  0.75,  0.00,  0.00, 4, 5, 5, 5,  0.39976,  0.72422
8827, 3580, -0.71374,  17.50792, -1.89396,  0.25,  0.75,  0.00,  0.00, 4, 5, 5, 5,  0.4053,  0.70608
8828, 3499, -0.36252,  17.64772, -1.92774,  0.25,  0.75,  0.00,  0.00, 4, 5, 5, 5,  0.39725,  0.67766
8829, 7164,  0.00433,  16.0765, -2.90422,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5,  0.50674,  0.8707
8830, 7165, -0.07711,  16.0404, -2.96806,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5,  0.50674,  0.9463
8831, 7483,  0.00253,  15.90412, -2.91444,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5,  0.5075,  0.9463
8832, 7163, -0.08967,  16.39876, -2.87614,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5,  0.50524,  0.8707
8833, 7166, -0.19574,  16.36185, -2.97814,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5,  0.50524,  0.9463
8834, 7165, -0.07711,  16.0404, -2.96806,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5,  0.50674,  0.9463
8835, 7165, -0.07711,  16.0404, -2.96806,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5,  0.50674,  0.9463
8836, 7164,  0.00433,  16.0765, -2.90422,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5,  0.50674,  0.8707
8837, 7163, -0.08967,  16.39876, -2.87614,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5,  0.50524,  0.8707
8838, 7483,  0.00253,  15.90412, -2.91444,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5,  0.5075,  0.9463
8839, 7482,  0.06647,  15.92535, -2.89072,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5,  0.5075,  0.8707
8840, 7164,  0.00433,  16.0765, -2.90422,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5,  0.50674,  0.8707
8841, 7482,  0.06647,  15.92535, -2.89072,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5,  0.5075,  0.8707
8842, 7483,  0.00253,  15.90412, -2.91444,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5,  0.5075,  0.9463
8843, 7420,  0.08216,  15.71063, -2.89686,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5,  0.50825,  0.9463
8844, 7420,  0.08216,  15.71063, -2.89686,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5,  0.50825,  0.9463
8845, 7418,  0.12862,  15.72264, -2.87746,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5,  0.50825,  0.8707
8846, 7482,  0.06647,  15.92535, -2.89072,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5,  0.5075,  0.8707
8847, 7420,  0.08216,  15.71063, -2.89686,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5,  0.50825,  0.9463
8848, 7419,  0.26623,  15.57111, -2.86761,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5,  0.51185,  0.8922
8849, 7418,  0.12862,  15.72264, -2.87746,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5,  0.50825,  0.8707
8850, 7166, -0.19574,  16.36185, -2.97814,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5,  0.50524,  0.9463
8851, 7163, -0.08967,  16.39876, -2.87614,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5,  0.50524,  0.8707
8852, 7168, -0.12027,  16.58959, -2.85836,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5,  0.49896,  0.8707
8853, 7168, -0.12027,  16.58959, -2.85836,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5,  0.49896,  0.8707
8854, 7167, -0.2429,  16.56444, -2.96352,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5,  0.49896,  0.9463
8855, 7166, -0.19574,  16.36185, -2.97814,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5,  0.50524,  0.9463
8856, 7167, -0.2429,  16.56444, -2.96352,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5,  0.49896,  0.9463
8857, 7168, -0.12027,  16.58959, -2.85836,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5,  0.49896,  0.8707
8858, 7170, -0.11047,  16.81278, -2.80351,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5,  0.49635,  0.8707
8859, 7170, -0.11047,  16.81278, -2.80351,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5,  0.49635,  0.8707
8860, 7169, -0.25486,  16.81695, -2.88874,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5,  0.4962,  0.9463
8861, 7167, -0.2429,  16.56444, -2.96352,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5,  0.49896,  0.9463
8862, 7170, -0.11047,  16.81278, -2.80351,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5,  0.49635,  0.8707
8863, 7174, -0.04425,  17.139, -2.66631,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5,  0.49224,  0.8707
8864, 7171, -0.21514,  17.14696, -2.72277,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5,  0.49225,  0.9463
8865, 7171, -0.21514,  17.14696, -2.72277,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5,  0.49225,  0.9463
8866, 7169, -0.25486,  16.81695, -2.88874,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5,  0.4962,  0.9463
8867, 7170, -0.11047,  16.81278, -2.80351,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5,  0.49635,  0.8707
8868, 7171, -0.21514,  17.14696, -2.72277,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5,  0.49225,  0.9463
8869, 7174, -0.04425,  17.139, -2.66631,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5,  0.49224,  0.8707
8870, 7173,  0.05789,  17.41113, -2.50972,  0.10,  0.90,  0.00,  0.00, 4, 5, 5, 5,  0.48859,  0.8707
8871, 7173,  0.05789,  17.41113, -2.50972,  0.10,  0.90,  0.00,  0.00, 4, 5, 5, 5,  0.48859,  0.8707
8872, 7172, -0.12619,  17.4326, -2.56647,  0.10,  0.90,  0.00,  0.00, 4, 5, 5, 5,  0.48859,  0.9463
8873, 7171, -0.21514,  17.14696, -2.72277,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5,  0.49225,  0.9463
8874, 7172, -0.12619,  17.4326, -2.56647,  0.10,  0.90,  0.00,  0.00, 4, 5, 5, 5,  0.48859,  0.9463
8875, 7173,  0.05789,  17.41113, -2.50972,  0.10,  0.90,  0.00,  0.00, 4, 5, 5, 5,  0.48859,  0.8707
8876, 7176,  0.34804,  17.92281, -2.27066,  0.50,  0.50,  0.00,  0.00, 4, 5, 5, 5,  0.46974,  0.8707
8877, 7176,  0.34804,  17.92281, -2.27066,  0.50,  0.50,  0.00,  0.00, 4, 5, 5, 5,  0.46974,  0.8707
8878, 7175,  0.12413,  17.95624, -2.32676,  0.50,  0.50,  0.00,  0.00, 4, 5, 5, 5,  0.46974,  0.9463
8879, 7172, -0.12619,  17.4326, -2.56647,  0.10,  0.90,  0.00,  0.00, 4, 5, 5, 5,  0.48859,  0.9463
8880, 7175,  0.12413,  17.95624, -2.32676,  0.50,  0.50,  0.00,  0.00, 4, 5, 5, 5,  0.46974,  0.9463
8881, 7176,  0.34804,  17.92281, -2.27066,  0.50,  0.50,  0.00,  0.00, 4, 5, 5, 5,  0.46974,  0.8707
8882, 7178,  0.62807,  18.48389, -2.05228,  0.075,  0.675,  0.25,  0.00, 3, 4, 5, 5,  0.46251,  0.8707
8883, 7178,  0.62807,  18.48389, -2.05228,  0.075,  0.675,  0.25,  0.00, 3, 4, 5, 5,  0.46251,  0.8707
8884, 7177,  0.35153,  18.54085, -2.15456,  0.075,  0.675,  0.25,  0.00, 3, 4, 5, 5,  0.46251,  0.9463
8885, 7175,  0.12413,  17.95624, -2.32676,  0.50,  0.50,  0.00,  0.00, 4, 5, 5, 5,  0.46974,  0.9463
8886, 7177,  0.35153,  18.54085, -2.15456,  0.075,  0.675,  0.25,  0.00, 3, 4, 5, 5,  0.46251,  0.9463
8887, 7178,  0.62807,  18.48389, -2.05228,  0.075,  0.675,  0.25,  0.00, 3, 4, 5, 5,  0.46251,  0.8707
8888, 7180,  0.79583,  19.03549, -2.00639,  0.45,  0.45,  0.10,  0.00, 3, 4, 5, 5,  0.45145,  0.8707
8889, 7180,  0.79583,  19.03549, -2.00639,  0.45,  0.45,  0.10,  0.00, 3, 4, 5, 5,  0.45145,  0.8707
8890, 7179,  0.48036,  19.08344, -2.15685,  0.45,  0.45,  0.10,  0.00, 3, 4, 5, 5,  0.45145,  0.9463
8891, 7177,  0.35153,  18.54085, -2.15456,  0.075,  0.675,  0.25,  0.00, 3, 4, 5, 5,  0.46251,  0.9463
8892, 7179,  0.48036,  19.08344, -2.15685,  0.45,  0.45,  0.10,  0.00, 3, 4, 5, 5,  0.45145,  0.9463
8893, 7180,  0.79583,  19.03549, -2.00639,  0.45,  0.45,  0.10,  0.00, 3, 4, 5, 5,  0.45145,  0.8707
8894, 7184,  0.89834,  19.5985, -2.05769,  0.10,  0.78811,  0.11189,  0.00, 2, 3, 4, 4,  0.43185,  0.8707
8895, 7184,  0.89834,  19.5985, -2.05769,  0.10,  0.78811,  0.11189,  0.00, 2, 3, 4, 4,  0.43185,  0.8707
8896, 7181,  0.52834,  19.65634, -2.18544,  0.10,  0.78811,  0.11189,  0.00, 2, 3, 4, 4,  0.43185,  0.9463
8897, 7179,  0.48036,  19.08344, -2.15685,  0.45,  0.45,  0.10,  0.00, 3, 4, 5, 5,  0.45145,  0.9463
8898, 7181,  0.52834,  19.65634, -2.18544,  0.10,  0.78811,  0.11189,  0.00, 2, 3, 4, 4,  0.43185,  0.9463
8899, 7184,  0.89834,  19.5985, -2.05769,  0.10,  0.78811,  0.11189,  0.00, 2, 3, 4, 4,  0.43185,  0.8707
8900, 7183,  0.95869,  20.25786, -2.05821,  0.10,  0.225,  0.675,  0.00, 0, 2, 3, 3,  0.35916,  0.8707
8901, 7183,  0.95869,  20.25786, -2.05821,  0.10,  0.225,  0.675,  0.00, 0, 2, 3, 3,  0.35916,  0.8707
8902, 7182,  0.50425,  20.27502, -2.21927,  0.10,  0.225,  0.675,  0.00, 0, 2, 3, 3,  0.35916,  0.9463
8903, 7181,  0.52834,  19.65634, -2.18544,  0.10,  0.78811,  0.11189,  0.00, 2, 3, 4, 4,  0.43185,  0.9463
8904, 7182,  0.50425,  20.27502, -2.21927,  0.10,  0.225,  0.675,  0.00, 0, 2, 3, 3,  0.35916,  0.9463
